id,title,year,google_rating,vote_average,vote_count,revenue,runtime,index
449562,The Hustle,2019,68,6.221,2326,97409779,94,1889
1900,Traffic,2000,68,7.052,1928,207515725,147,2241
567189,Tom Clancy's Without Remorse,2021,68,7.026,2242,0,109,1954
259694,How to Be Single,2016,68,6.246,3048,112343513,110,1476
49520,The Change-Up,2011,68,6.134,2549,75450437,112,1760
463821,The House with a Clock in Its Walls,2018,68,6.2,2009,131523093,105,2159
37821,Killers,2010,68,5.941,2062,98159963,100,2107
616037,Thor: Love and Thunder,2022,68,6.517,6510,760928081,119,562
328425,The Gift,2015,68,6.697,2995,58978653,108,1503
505026,Death on the Nile,2022,68,6.463,3039,137307235,127,1479
639933,The Northman,2022,68,7.1,3589,69633110,137,1227
507086,Jurassic World Dominion,2022,68,6.787,5225,1001978080,147,791
12620,The House Bunny,2008,68,5.649,1783,70442940,97,2398
181808,Star Wars: The Last Jedi,2017,68,6.825,14312,1332698830,152,129
256591,Focus,2015,68,6.875,7321,153962963,105,467
58151,Fright Night,2011,68,6.219,1790,41002607,106,2392
225565,That Awkward Moment,2014,68,6.15,2512,45640143,94,1782
46705,Blue Valentine,2010,68,6.9,2974,15440333,112,1513
503736,Army of the Dead,2021,68,6.247,3638,190700000,148,1209
301365,The Neon Demon,2016,68,6.534,3522,3377430,118,1262
49524,R.I.P.D.,2013,68,5.822,3708,61648500,96,1185
239563,St. Vincent,2014,68,7.089,1725,54837234,102,2475
298312,The Visit,2015,67,6.317,4370,98450062,94,958
38117,Beastly,2011,67,6.325,2639,43202283,86,1698
453405,Gemini Man,2019,67,6.311,4718,173469516,117,886
81836,To Rome with Love,2012,67,5.773,1891,73244881,111,2280
696806,The Adam Project,2022,67,7.052,3799,0,106,1144
76285,Percy Jackson: Sea of Monsters,2013,67,6.028,4859,199850315,106,866
512196,Happy Death Day 2U,2019,67,6.304,3118,25327500,100,1437
8461,Funny Games,2008,67,6.566,1860,7938872,111,2315
8840,DragonHeart,1996,67,6.519,1823,115267375,103,2361
134374,Pain & Gain,2013,67,6.243,4127,87305549,130,1037
347375,Mile 22,2018,67,6.198,2022,66308758,95,2142
157433,Pet Sematary,2019,67,5.723,2966,113118226,101,1514
87492,Foxcatcher,2014,67,6.656,2129,12096300,134,2046
929,Godzilla,1998,67,5.605,3541,379014294,138,1253
184315,Hercules,2014,67,5.758,3824,244819862,99,1135
59859,Kick-Ass 2,2013,67,6.396,5791,60700000,103,677
524434,Eternals,2021,67,6.927,7493,402064899,156,451
32856,Valentine's Day,2010,67,5.905,2889,216485654,125,1556
339397,Café Society,2016,67,6.457,2543,43763247,97,1763
339964,Valerian and the City of a Thousand Planets,2017,67,6.625,6987,225973340,136,502
10771,The Tuxedo,2002,67,5.696,1762,104391623,98,2422
335787,Uncharted,2022,67,7.002,5066,407141258,116,827
396371,Molly's Game,2017,67,7.154,3432,59284015,140,1297
375262,The Favourite,2018,67,7.537,4855,95918706,119,867
57165,Wrath of the Titans,2012,67,5.725,3908,301970083,99,1099
594767,Shazam! Fury of the Gods,2023,67,6.662,2416,133437105,130,1827
12113,Body of Lies,2008,67,6.624,2765,113280098,128,1620
760161,Orphan: First Kill,2022,67,6.716,1833,9572765,99,2349
98566,Teenage Mutant Ninja Turtles,2014,67,5.901,6391,485004754,101,577
11397,Not Another Teen Movie,2001,66,5.78,1880,66468332,89,2290
96936,The Bling Ring,2013,66,5.406,2894,19145732,90,1555
97370,Under the Skin,2014,66,6.1,3125,5735963,108,1427
9767,The Break-Up,2006,66,5.859,2509,205668210,106,1786
282984,Irrational Man,2015,66,6.538,2256,27391084,95,1941
23082,The Invention of Lying,2009,66,6.183,1900,32406507,100,2270
171274,Inherent Vice,2014,66,6.577,2314,14710975,149,1895
2310,Beowulf,2007,66,5.889,2609,195735876,115,1721
59108,Tower Heist,2011,66,6.07,2720,152930623,104,1638
82990,Paranormal Activity 4,2012,66,5.418,1739,142802657,97,2455
238713,Spy,2015,66,6.832,5666,235666219,120,700
341013,Atomic Blonde,2017,66,6.4,5860,100014025,115,664
274854,The Last Witch Hunter,2015,66,5.948,3355,146936910,106,1323
602223,The Forever Purge,2021,66,7.029,2212,76994245,103,1973
758323,The Pope's Exorcist,2023,66,7.144,1971,70204828,103,2193
610253,Halloween Kills,2021,66,6.49,2371,133423964,105,1856
68735,Warcraft,2016,66,6.364,6340,433677183,123,584
8487,Wild Wild West,1999,66,5.314,3086,222104681,106,1456
63492,What's Your Number?,2011,66,6.494,2184,30426096,106,1994
316023,Mike and Dave Need Wedding Dates,2016,66,6.06,2345,77068246,98,1877
149509,Horns,2013,66,6.296,2164,0,120,2008
419704,Ad Astra,2019,66,6.1,6143,127461872,123,623
22947,Up in the Air,2009,66,6.852,3332,166842739,110,1335
7451,xXx,2002,66,5.917,3868,277448382,124,1119
400710,Flatliners,2017,66,5.7,2147,45158254,111,2026
511987,Crawl,2019,66,6.312,2858,91542097,88,1571
8909,Wanted,2008,66,6.508,6562,342463063,110,553
72559,G.I. Joe: Retaliation,2013,66,5.609,5217,371876278,110,792
22972,Green Zone,2010,66,6.456,2019,94882889,115,2146
644495,House of Gucci,2021,66,6.626,2767,153235995,158,1617
27022,The Sorcerer's Apprentice,2010,66,6.106,4637,215283742,109,906
399057,The Killing of a Sacred Deer,2017,66,7.015,3407,7027336,121,1303
80035,The Watch,2012,66,5.571,2140,68267862,102,2036
22894,Legion,2010,66,5.819,2387,67918658,100,1848
55787,Water for Elephants,2011,65,6.943,2397,117094902,122,1840
227156,The Giver,2014,65,6.549,4235,66980456,97,999
9285,Road Trip,2000,65,6.169,1762,119754278,93,2421
464052,Wonder Woman 1984,2020,65,6.478,7835,169601036,151,412
258230,A Monster Calls,2016,65,7.263,3118,47309313,108,1438
141052,Justice League,2017,65,6.098,12263,657926987,120,178
147441,Exodus: Gods and Kings,2014,65,5.847,4251,268031828,150,993
23629,Sucker Punch,2011,65,6.172,4394,89792502,110,953
31867,Repo Men,2010,65,6.312,1772,18409891,111,2410
8204,The Spiderwick Chronicles,2008,65,6.619,2429,164170327,95,1822
437557,Blockers,2018,65,6.3,1859,94017294,102,2320
43347,Love & Other Drugs,2010,65,7.037,4717,102820008,112,889
58244,Upside Down,2012,65,6.264,2343,22187813,104,1880
81005,Jack the Giant Slayer,2013,65,5.818,4655,197687603,114,899
400650,Mary Poppins Returns,2018,65,6.5,3101,348807090,131,1444
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,65,6.006,3247,245623848,112,1372
346685,The Girl on the Train,2016,65,6.434,5427,173185859,112,749
41283,Faster,2010,65,6.316,1746,23081726,98,2446
270487,"Hail, Caesar!",2016,65,5.914,3567,63647656,106,1235
37430,Conan the Barbarian,2011,65,5.306,1736,63523283,113,2464
1272,Sunshine,2007,65,6.953,3399,34806812,107,1309
11459,Sky High,2005,65,6.236,2125,86369815,100,2051
379686,Space Jam: A New Legacy,2021,65,6.829,3732,163692228,115,1178
19585,G-Force,2009,65,5.4,1738,292817841,88,2458
8247,Jumper,2008,65,6.142,5337,222231186,88,767
59965,Abduction,2011,65,5.864,2740,82087155,106,1630
13027,Eagle Eye,2008,65,6.448,2629,178800000,118,1707
540901,Hustlers,2019,65,6.486,2754,157600000,110,1625
10483,Death Race,2008,65,6.25,3473,76014335,105,1282
457335,Guns Akimbo,2020,65,6.5,2060,835102,95,2109
258489,The Legend of Tarzan,2016,65,5.9,5917,356743061,109,653
271718,Trainwreck,2015,64,5.79,2446,140795793,125,1814
2486,Eragon,2006,64,5.073,3039,249288105,104,1481
337401,Mulan,2020,64,6.906,6280,66800000,115,595
533642,Child's Play,2019,64,5.983,1751,44902237,90,2442
335866,Circle,2015,64,6.017,1795,0,87,2386
7840,"10,000 BC",2008,64,5.432,2730,269784201,109,1633
136799,Trolls,2016,64,6.671,3304,346864462,92,1345
224141,Into the Woods,2014,64,5.75,4060,212902372,125,1051
225886,Sex Tape,2014,64,5.405,3874,126069509,97,1114
480414,The Curse of La Llorona,2019,64,5.7,2226,122033739,93,1962
49527,Man on a Ledge,2012,64,6.431,2411,46221189,102,1830
77866,Contraband,2012,64,6.32,1938,96262212,109,2230
311324,The Great Wall,2016,64,6.005,4748,331957105,103,884
8065,21,2008,64,6.7,4317,159808370,123,973
109421,Side Effects,2013,64,6.587,2878,63372757,106,1560
59962,This Means War,2012,64,6.152,3164,156974557,98,1412
446021,Bad Times at the El Royale,2018,64,6.83,3281,31882724,141,1358
243688,Poltergeist,2015,64,5.192,2133,95437994,93,2043
249070,Hitman: Agent 47,2015,64,5.83,2812,81967450,96,1593
1927,Hulk,2003,64,5.5,5392,245360480,138,756
13051,Max Payne,2008,64,5.36,1904,85416905,100,2265
267193,Grimsby,2016,64,5.928,2134,27979040,83,2042
44040,Devil,2010,64,6.059,2652,33583175,80,1692
121856,Assassin's Creed,2016,64,5.419,7328,240697856,116,466
397422,Rough Night,2017,63,5.691,1891,45056771,101,2278
4148,Revolutionary Road,2008,63,6.97,3551,75981180,119,1251
503,Poseidon,2006,63,5.841,1966,181674817,98,2201
245706,True Story,2015,63,6.265,1834,5261595,99,2347
619778,Malignant,2021,63,6.832,2000,34891791,111,2168
615656,Meg 2: The Trench,2023,63,6.912,2034,384056482,116,2131
4564,Sex and the City,2008,63,6.56,1979,418765519,145,2187
514847,The Hunt,2020,63,6.654,2867,10550350,90,1566
87516,Oldboy,2013,63,5.919,1815,5186767,104,2368
82682,Gangster Squad,2013,63,6.358,3798,105200903,113,1145
210479,Locke,2014,63,6.899,2479,4635300,85,1794
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010,63,6.8,2143,140073390,97,2034
523139,In the Tall Grass,2019,63,5.533,1986,0,102,2178
718032,Licorice Pizza,2021,63,7.002,1922,27423319,133,2248
241554,Run All Night,2015,63,6.404,2632,71561644,114,1705
157386,The Spectacular Now,2013,63,6.649,2705,6854611,95,1651
64685,Extremely Loud & Incredibly Close,2011,63,6.971,1882,55247881,129,2287
475303,A Rainy Day in New York,2019,63,6.499,2074,23800000,92,2097
38321,Priest,2011,63,5.765,2070,78309131,87,2101
122081,Spring Breakers,2013,63,5.216,3625,31724284,94,1215
266647,Pan,2015,63,5.965,2607,128388320,111,1724
6415,Three Kings,1999,63,6.652,1877,108000000,114,2295
158852,Tomorrowland,2015,63,6.257,6591,209154322,130,551
86834,Noah,2014,63,5.653,5846,362637473,138,668
82700,After Earth,2013,63,5.191,6205,243843127,100,611
249164,If I Stay,2014,63,7.376,4027,78274843,106,1062
47971,xXx: Return of Xander Cage,2017,63,6.138,8541,346147658,107,368
343674,Gerald's Game,2017,63,6.389,3358,0,104,1321
568091,Fractured,2019,62,6.7,2236,0,101,1957
9480,Daredevil,2003,62,5.251,4718,179179718,103,887
744275,After We Fell,2021,62,7.097,2311,21500000,99,1896
8202,Æon Flux,2005,62,5.593,2032,53321673,93,2133
274855,Geostorm,2017,62,6.11,4441,221600160,109,945
40805,The Green Hornet,2011,62,5.566,2987,227817248,119,1505
116711,Epic,2013,62,6.5,2538,268426634,102,1765
384521,The Cloverfield Paradox,2018,62,5.594,2993,0,102,1504
401469,Widows,2018,62,6.5,2143,73866088,129,2035
2309,Inkheart,2008,62,6.277,1976,62803180,106,2189
77877,The Lucky One,2012,62,7.118,3407,99357138,101,1304
426543,The Nutcracker and the Four Realms,2018,62,6.079,1991,59522646,99,2174
619730,Don't Worry Darling,2022,62,6.81,1911,86669039,123,2255
8967,The Tree of Life,2011,62,6.726,2850,54674226,139,1578
8916,Antz,1998,62,6.14,4134,171757863,83,1031
629176,Samaritan,2022,62,6.8,1756,0,102,2432
17610,Year One,2009,62,4.954,1726,62357900,97,2474
8054,The Imaginarium of Doctor Parnassus,2009,62,6.383,2555,64352607,123,1755
762504,Nope,2022,62,6.9,3268,170823080,130,1363
19959,Surrogates,2009,62,6.097,2920,122444772,89,1539
406759,Moonfall,2022,62,6.355,2650,67295363,131,1693
5336,"Salò, or the 120 Days of Sodom",1976,61,6.414,1800,22017,117,2382
8814,Doom,2005,61,5.109,2037,58072119,105,2126
452507,1922,2017,61,5.939,2522,0,102,1775
329833,Zoolander 2,2016,61,4.888,2084,56722693,100,2084
216282,Into the Storm,2014,61,6.036,1891,160602194,89,2279
303858,Money Monster,2016,61,6.447,2763,93282604,98,1623
567748,The Guilty,2021,61,6.406,2314,0,91,1894
605116,Project Power,2020,61,6.481,2632,0,113,1702
9381,Babylon A.D.,2008,61,5.572,1858,72109200,101,2321
38745,Gulliver's Travels,2010,61,5.195,2212,237382724,85,1972
157353,Transcendence,2014,61,6.029,5102,103039258,119,817
539885,Ava,2020,61,5.793,2342,2987741,96,1881
602269,The Little Things,2021,61,6.329,2158,29942746,128,2014
713704,Evil Dead Rise,2023,61,7.006,2292,146733054,96,1909
76757,Jupiter Ascending,2015,61,5.433,6353,183987723,127,581
631842,Knock at the Cabin,2023,61,6.351,1828,54708659,100,2353
48988,Hall Pass,2011,61,5.658,1826,83200000,105,2357
12244,9,2009,61,6.907,3263,48428063,79,1364
397837,Before I Fall,2017,60,6.969,3252,18900000,98,1369
1738,Next,2007,60,6.052,2711,76066841,96,1647
222936,Aloha,2015,60,5.497,1904,26250020,105,2262
261392,American Ultra,2015,60,6.087,2607,27139524,96,1722
11460,Red Eye,2005,60,6.382,1777,57891803,85,2403
123553,The Mortal Instruments: City of Bones,2013,60,6.435,4273,95396573,130,983
340102,The New Mutants,2020,60,6.1,3106,49169594,94,1441
415842,American Assassin,2017,60,6.395,2765,67200000,112,1621
458305,Vivarium,2019,60,6.08,1797,487625,97,2385
146198,Triple 9,2016,60,5.963,1969,12639297,115,2196
418078,It Comes at Night,2017,60,5.841,2167,19280931,91,2006
299687,The 5th Wave,2016,60,5.946,5479,109906372,112,735
1452,Superman Returns,2006,60,5.738,3859,391081192,154,1121
274479,Joy,2015,60,6.51,3828,101134059,124,1131
458576,Monster Hunter,2020,60,6.647,3023,42145959,104,1493
68727,Trance,2013,60,6.63,2035,24261569,101,2128
454992,The Spy Who Dumped Me,2018,60,6.399,2083,33562069,117,2087
337674,Elle,2016,59,6.659,1717,2341534,130,2491
44912,Green Lantern,2011,59,5.167,6806,219851172,114,519
109491,Beautiful Creatures,2013,59,6.0,2708,60052138,124,1650
624860,The Matrix Resurrections,2021,59,6.479,5018,156497322,147,834
7461,Vantage Point,2008,59,6.37,1878,151161491,90,2293
8645,The Happening,2008,59,5.379,3252,163403799,91,1368
331313,Keeping Up with the Joneses,2016,59,6.1,1878,29918745,105,2294
305470,Power Rangers,2017,59,6.3,4189,142337240,124,1011
18501,Gamer,2009,59,5.7,2195,40828540,95,1980
338762,Bloodshot,2020,59,6.76,4681,39861118,110,892
353491,The Dark Tower,2017,59,5.673,4658,113231078,95,898
526896,Morbius,2022,59,6.115,3693,167500000,105,1190
615777,Babylon,2022,59,7.443,2244,63363579,189,1952
439015,Slender Man,2018,58,4.333,1839,11817275,93,2342
166424,Fantastic Four,2015,58,4.414,5648,167977596,100,705
399170,Logan Lucky,2017,58,6.729,3221,48453605,118,1382
223702,Sausage Party,2016,58,5.734,6789,140705322,89,521
13455,Push,2009,58,6.148,2110,49678401,111,2065
458897,Charlie's Angels,2019,58,6.485,2762,73279888,118,1624
71880,Jack and Jill,2011,58,4.352,1938,149673788,91,2231
760104,X,2022,58,6.8,2235,14779858,106,1959
597208,Nightmare Alley,2021,58,6.992,2530,39629195,150,1768
314095,The Lost City of Z,2017,57,6.4,2631,8574339,141,1706
72710,The Host,2013,57,6.29,3765,63327201,125,1164
46529,I Am Number Four,2011,56,6.174,4366,149878437,109,960
446791,All the Money in the World,2017,56,6.486,2104,56996304,132,2071
9947,Elektra,2005,56,5.024,2231,56681566,97,1961
763285,Ambulance,2022,56,6.7,1714,51783040,136,2493
62838,New Year's Eve,2011,56,5.883,2002,142044638,118,2166
428078,Mortal Engines,2018,56,6.176,4274,83869818,129,982
381283,mother!,2017,56,7.0,6267,44516999,121,597
499932,The Devil All the Time,2020,56,7.219,3036,0,138,1483
399361,Triple Frontier,2019,56,6.292,2903,0,125,1551
718789,Lightyear,2022,56,7.1,3053,226425420,105,1473
531219,Roald Dahl's The Witches,2020,56,6.397,2583,29303571,106,1739
601666,I Care a Lot,2021,56,6.632,2417,0,119,1826
23169,Remember Me,2010,55,7.102,3367,56032889,113,1317
415,Batman & Robin,1997,55,4.331,4625,238207122,125,912
372343,The Snowman,2017,55,5.196,2089,43203413,119,2079
43074,Ghostbusters,2016,55,5.371,5976,229147509,117,644
631843,Old,2021,55,6.387,3856,90146510,108,1123
484247,A Simple Favor,2018,54,6.629,3876,97644617,117,1112
465136,Every Day,2018,54,7.229,2112,10421847,97,2061
88794,J. Edgar,2011,54,6.21,2262,84606030,137,1931
752623,The Lost City,2022,54,6.6,2964,192907684,112,1515
520663,The Woman in the Window,2021,54,6.029,1766,0,102,2417
447277,The Little Mermaid,2023,54,6.536,2148,569244557,135,2025
882598,Smile,2022,54,6.7,2352,216135048,115,1871
303991,Demolition,2015,53,6.766,1969,4366460,101,2197
263472,Knock Knock,2015,53,5.339,2904,6341684,99,1548
502416,Ma,2019,53,5.796,2027,51749995,99,2138
42188,Never Let Me Go,2010,53,6.856,2111,9918093,104,2062
539537,Fantasy Island,2020,53,5.844,2245,49447308,109,1949
201088,Blackhat,2015,53,5.474,1885,17752940,133,2284
68737,Seventh Son,2014,53,5.492,2358,114178613,102,1866
535581,The Dead Don't Die,2019,53,5.418,2309,12104595,104,1898
339967,Colossal,2017,53,6.296,1894,3029287,109,2274
258216,Nymphomaniac: Vol. I,2013,53,6.882,3096,13545832,118,1447
339988,The Circle,2017,52,5.512,4192,40651864,110,1010
87818,Movie 43,2013,52,4.577,2146,32438988,90,2027
412656,Chaos Walking,2021,52,6.635,2087,26508132,109,2081
399019,The Beguiled,2017,52,5.896,2016,27397655,93,2149
314,Catwoman,2004,52,4.585,3087,82102379,104,1454
245703,Midnight Special,2016,52,6.222,1761,6740647,112,2423
301337,Downsizing,2017,51,5.321,3474,55003890,135,1281
86825,Stoker,2013,51,6.659,2078,12077441,99,2093
500840,I'm Thinking of Ending Things,2020,51,6.581,1723,0,135,2477
76726,Chronicle,2012,51,6.822,4891,145000000,84,859
109091,The Counselor,2013,51,5.266,1717,71009334,117,2490
632357,The Unholy,2021,51,6.667,1984,30833138,99,2183
154400,The Drop,2014,51,6.768,1987,19054534,106,2177
460458,Resident Evil: Welcome to Raccoon City,2021,51,6.029,2176,41914915,107,1998
227719,Project Almanac,2015,50,6.729,2397,33213241,106,1841
378236,The Emoji Movie,2017,50,5.488,2832,216909830,86,1584
351460,Death Note,2017,50,4.235,3738,0,101,1174
10196,The Last Airbender,2010,49,4.662,3677,319713881,103,1199
445651,The Darkest Minds,2018,49,7.053,2617,41142379,105,1718
463684,Velvet Buzzsaw,2019,48,5.352,1779,0,113,2401
77987,Only God Forgives,2013,48,5.9,2259,10337387,90,1936
210860,Mortdecai,2015,48,5.508,2517,47318560,107,1779
37169,The Human Centipede (First Sequence),2009,48,5.2,1982,252207,92,2186
82520,Return,2011,47,6.495,1913,0,97,2253
832,M,1931,46,8.095,1913,0,109,2252
475210,How It Ends,2018,43,5.275,1785,0,113,2396
14164,Dragonball Evolution,2009,28,2.89,1906,58228460,85,2259
10494,Perfect Blue,1998,-1,8.287,2175,112536,81,2000
635744,Jarhead: Law of Return,2019,-1,6.539,3316,0,103,1339
292431,Love,2015,-1,6.459,2236,249083,134,1958
502033,Sound of Metal,2020,-1,7.74,2260,516520,121,1935
379170,Sherlock: The Abominable Bride,2016,-1,7.866,2143,0,90,2033
481084,The Addams Family,2019,-1,6.613,2124,204394183,86,2053
1278,The Dreamers,2003,-1,7.206,2628,15121165,115,1710
216015,Fifty Shades of Grey,2015,-1,5.882,11101,571006128,125,222
1360,Frida,2002,-1,7.426,1904,56298474,123,2264
696374,Gabriel's Inferno,2020,-1,8.449,2364,0,122,1860
76025,Shame,2011,-1,6.953,2916,3909002,102,1541
73861,A Serbian Film,2010,-1,5.5,1730,1541,104,2470
249397,Nymphomaniac: Vol. II,2013,-1,6.763,2675,4934725,124,1677
